Date,Open,High,Low,Close,Adj Close,Volume,ma5,ma20,ema5,ema20,rsi6,rsi12,rsi24,mom6,mom12,mom24,roc,willr,trange
2010/3/18,16.959999,16.99,16.309999,16.620001,16.620001,0,17.3600004,18.6815001,17.25403146,18.74182976,23.8649197,31.54117672,39.62255094,-1.949999,-2.439998,-7.339998,-1.714955648,-91.46000471,0.680001
2010/3/19,16.17,17.57,16.17,16.969999,16.969999,0,17.2380002,18.52900005,17.15935398,18.57308398,33.56731024,35.09896691,40.84699191,-1.09,-1.860001,-5.760001,2.10588435,-74.9216693,1.4
2010/3/22,18.299999,18.34,16.77,16.870001,16.870001,0,17.0120004,18.37550005,17.06290298,18.4108856,32.1620875,34.5394913,40.60151284,-0.709999,-1.849998,-5.379999,-0.589263441,-77.91794953,1.57
2010/3/23,16.84,17.09,16.209999,16.35,16.35,0,16.7440002,18.1245,16.82526866,18.21461078,25.50057667,31.67525791,39.31931055,-1.65,-1.07,-5.369999,-3.082400529,-94.32176656,0.880001
2010/3/24,16.85,17.92,16.83,17.549999,17.549999,0,16.872,17.98849995,17.06684544,18.15131442,52.6557946,43.47557969,43.6077003,-0.140002,-0.240002,-3.08,7.339443425,-56.46690852,1.57
2010/3/25,17.07,18.540001,16.620001,18.4,18.4,0,17.2279998,17.90349995,17.51123029,18.17499876,63.85462987,50.13097478,46.40714929,1.49,0.48,-1.62,4.843310817,-29.65299685,1.92
2010/3/26,18.27,18.690001,17.35,17.77,17.77,0,17.388,17.81699995,17.59748686,18.13642745,52.7557704,45.77325596,44.69129574,1.149999,-0.8,-2.170001,-3.423913043,-49.52681388,1.340001
2010/3/29,18.17,18.280001,17.57,17.59,17.59,0,17.5319998,17.73349995,17.59499124,18.08438674,49.78868647,44.56578923,44.20402259,0.620001,-0.469999,-3.780001,-1.012943163,-55.20504732,0.710001
2010/3/30,17.639999,18.08,17.129999,17.129999,17.129999,0,17.6879996,17.63699995,17.43999383,17.99349267,42.46458629,41.51283304,42.9551044,0.259998,-0.450001,-3.140001,-2.615127914,-69.71611987,0.950001
2010/3/31,17.66,17.92,17.290001,17.59,17.59,0,17.6959998,17.57499995,17.48999588,17.9550648,51.09713701,45.57977404,44.5887343,1.24,-0.41,-2.51,2.685353338,-45.59389058,0.790001
2010/4/1,17.01,18.09,16.790001,17.469999,17.469999,0,17.5099996,17.51249995,17.48333026,17.90886805,48.80482367,44.69530259,44.24382962,-0.08,-0.220002,-2.030001,-0.682211484,-50.19162828,1.299999
