date,volatility,crisis,risk,stock market,options,S&P500,Investment,Momentum,Stock,Unemployment,travel,vacation,optimism,homeless
2006/9/13,6.014595634,57.24195003,94.13455945,5.661602748,59.92693764,0,171.037673,59.6240018,10.0193664,130.7391596,183.4217296,82.73802966,24.40815221,8.714597047
2006/9/14,10.56221672,48.56892729,81.50675269,5.562276384,57.03889245,0,165.1398222,62.50903414,9.64827876,126.2309127,183.4217296,78.22504623,24.40815221,7.605466514
2006/9/15,7.628267633,41.63050911,79.21078783,5.760929112,62.09297153,0,153.3441206,72.12580862,9.400886997,114.9602955,173.5070415,78.22504623,26.15159166,8.714597047
2006/9/16,6.014595634,32.95748638,55.10315675,3.277770012,38.26659873,0,84.53586138,43.27548517,6.555881722,63.11545635,151.1989933,85.74668529,18.30611416,4.436522133
2006/9/17,3.520738908,45.96702048,63.13903378,4.271033652,41.15464392,0,96.33156297,55.777292,6.43218584,85.65669076,166.0710254,81.23370185,42.71426638,6.020994323
2006/9/18,6.894780361,49.43622957,89.54262972,5.661602748,49.81877948,0,173.0036233,73.08748607,9.524582879,155.5345174,190.8577456,87.2510131,40.97082693,6.49633598
2006/9/19,10.70891418,41.63050911,88.39464729,5.264297292,56.31688115,0,163.173872,65.39406649,9.64827876,130.7391596,193.3364176,84.24235747,23.53643249,9.031491485
2006/9/20,8.948544724,54.64004321,86.09868242,5.46295002,57.76090375,0,165.1398222,70.20245373,10.26675817,128.4850361,190.8577456,87.2510131,29.63847055,10.14062202
2006/9/21,13.05607345,52.90543866,86.09868242,5.562276384,60.64894894,0,169.0717228,69.24077628,10.26675817,105.9438017,175.9857135,82.73802966,18.30611416,8.556149828
2006/9/22,7.481570179,40.76320684,88.39464729,5.661602748,57.76090375,0,159.2419714,56.73896945,9.524582879,105.9438017,171.0283695,72.20773498,13.07579583,7.130124857
2006/9/23,8.068359997,39.89590456,47.06727972,3.575749104,39.71062133,0,88.46776191,32.69703324,6.679577603,72.13195011,146.2416492,81.23370185,17.43439444,5.545652666
2006/9/24,5.721200725,52.90543866,56.25113918,3.675075468,41.15464392,0,104.195364,37.50542048,6.555881722,99.1814314,163.5923534,96.27697997,26.15159166,8.873044266
2006/9/25,7.628267633,46.83432275,86.09868242,5.661602748,54.87285856,0,165.1398222,36.54374304,9.153495234,157.7886409,188.3790736,85.74668529,22.66471277,11.09130533
2006/9/26,10.12212436,50.30353184,92.98657702,6.058908204,59.20492634,0,163.173872,56.73896945,9.524582879,142.0097768,183.4217296,91.76399653,46.20114526,10.77441089
2006/9/27,10.26882181,46.83432275,97.57850674,7.350150935,57.03889245,0,169.0717228,53.85393711,10.26675817,132.993283,183.4217296,87.2510131,12.20407611,8.714597047
2006/9/28,8.068359997,51.17083411,88.39464729,6.754192752,54.87285856,0,169.0717228,78.85755076,10.14306229,114.9602955,171.0283695,78.22504623,24.40815221,9.506833142
2006/9/29,8.068359997,42.49781138,80.35877026,7.151498207,49.81877948,0,151.3781704,44.23716262,9.64827876,105.9438017,168.5496974,69.19907935,26.15159166,8.080808171
2006/9/30,4.25422618,40.76320684,52.80719189,4.072380924,39.71062133,0,92.39966244,35.58206559,6.555881722,51.84483914,151.1989933,79.72937404,17.43439444,6.020994323
2006/10/1,5.57450327,45.96702048,66.58298107,3.97305456,39.71062133,0,106.1613143,60.58567924,6.555881722,110.4520486,158.6350093,82.73802966,16.56267472,7.922360952
2006/10/2,7.481570179,52.03813639,94.13455945,5.562276384,51.98481337,0,167.1057725,68.27909883,9.277191115,162.2968877,185.9004016,87.2510131,23.53643249,11.88354143
2006/10/3,7.921662542,57.24195003,95.28254188,7.250824571,56.31688115,0,176.9355238,60.58567924,10.14306229,130.7391596,185.9004016,85.74668529,64.50725943,8.873044266
2006/10/4,5.427805816,58.97655457,91.83859458,6.158234568,70.75710709,0,174.9695736,89.43600269,10.88523758,112.706172,173.5070415,81.23370185,53.17490304,10.14062202
2006/10/5,6.014595634,52.90543866,94.13455945,7.151498207,58.48291504,0,161.2079217,71.16413118,10.51414993,123.9767893,175.9857135,85.74668529,18.30611416,8.714597047
2006/10/6,8.50845236,46.83432275,80.35877026,6.95284548,64.25900542,0,151.3781704,57.7006469,10.26675817,132.993283,163.5923534,82.73802966,38.35566777,7.763913733
2006/10/7,5.721200725,36.42669547,61.99105134,4.569012744,38.26659873,0,100.2634635,45.19884007,7.050665248,58.60720946,143.7629772,75.2163906,34.86878888,7.447019295
2006/10/8,6.307990543,49.43622957,64.28701621,4.668339108,33.21251965,0,92.39966244,38.46709793,6.803273485,96.92730796,158.6350093,81.23370185,25.27987194,7.763913733
2006/10/9,11.44240145,49.43622957,88.39464729,7.449477299,53.42883597,0,155.3100709,76.93419587,10.14306229,148.7721471,185.9004016,82.73802966,29.63847055,8.873044266
2006/10/10,4.694318544,60.71115912,92.98657702,5.95958184,58.48291504,0,178.9014741,79.81922821,10.39045405,151.0262705,178.4643855,91.76399653,40.09910721,8.714597047
2006/10/11,9.095242178,61.57846139,91.83859458,5.562276384,64.98101672,0,161.2079217,79.81922821,10.26675817,135.2474065,178.4643855,82.73802966,22.66471277,9.82372758
2006/10/12,10.56221672,54.64004321,101.022454,7.250824571,57.76090375,0,173.0036233,53.85393711,10.76154169,137.5015299,175.9857135,78.22504623,41.84254665,9.031491485
2006/10/13,8.948544724,45.0997182,89.54262972,6.058908204,51.26280208,0,167.1057725,81.74258311,10.63784581,110.4520486,161.1136814,79.72937404,25.27987194,7.605466514
2006/10/14,4.25422618,41.63050911,60.84306891,4.171707288,40.43263262,0,106.1613143,39.42877538,7.545448774,63.11545635,141.2843052,73.71206279,33.99706916,6.971677638
2006/10/15,3.520738908,46.83432275,73.47087567,4.767665472,46.9307343,0,115.9910656,68.27909883,6.926969366,103.6896783,166.0710254,88.75534091,33.12534943,8.556149828
2006/10/16,9.82872945,54.64004321,88.39464729,6.754192752,65.70302801,0,159.2419714,72.12580862,10.39045405,160.0427643,185.9004016,84.24235747,39.22738749,9.665280361
2006/10/17,10.70891418,55.50734548,94.13455945,6.058908204,61.37096023,0,173.0036233,69.24077628,10.63784581,135.2474065,180.9430575,88.75534091,67.99413831,11.40819977
2006/10/18,6.161293088,53.77274093,89.54262972,6.754192752,61.37096023,0,188.7312254,66.35574393,11.13262934,142.0097768,175.9857135,87.2510131,22.66471277,9.82372758
2006/10/19,9.095242178,49.43622957,90.69061215,7.548803663,59.20492634,0,182.8333746,57.7006469,11.13262934,137.5015299,178.4643855,82.73802966,40.97082693,10.45751646
2006/10/20,4.547621089,38.16130002,80.35877026,6.754192752,60.64894894,0,161.2079217,84.62761545,10.14306229,103.6896783,158.6350093,69.19907935,24.40815221,9.348385923
2006/10/21,4.987713452,38.16130002,59.69508648,3.774401832,40.43263262,0,94.36561271,59.6240018,6.184794077,47.33659226,148.7203213,73.71206279,25.27987194,5.387205447
2006/10/22,5.427805816,51.17083411,73.47087567,4.171707288,43.32067781,0,106.1613143,57.7006469,6.926969366,105.9438017,151.1989933,93.26832435,57.53350165,6.020994323
2006/10/23,8.50845236,57.24195003,89.54262972,6.555540024,50.54079078,0,167.1057725,59.6240018,10.0193664,157.7886409,178.4643855,90.25966872,51.4314636,10.77441089
2006/10/24,5.721200725,58.97655457,95.28254188,6.257560932,56.31688115,0,163.173872,64.43238904,9.771974642,137.5015299,166.0710254,91.76399653,45.32942554,9.982174799
2006/10/25,8.068359997,58.1092523,98.72648918,6.356887296,59.20492634,0,169.0717228,62.50903414,11.13262934,137.5015299,168.5496974,79.72937404,0,7.763913733
2006/10/26,7.334872724,58.1092523,89.54262972,6.45621366,58.48291504,0,174.9695736,63.47071159,10.76154169,117.2144189,163.5923534,87.2510131,17.43439444,11.24975255
2006/10/27,9.682031996,45.0997182,88.39464729,6.058908204,52.70682467,0,153.3441206,62.50903414,10.76154169,112.706172,158.6350093,78.22504623,18.30611416,6.971677638
2006/10/28,4.841015998,47.70162502,65.43499864,4.171707288,44.04268911,0,108.1272646,37.50542048,7.421752892,69.87782667,138.8056332,81.23370185,16.56267472,5.704099885
2006/10/29,6.014595634,53.77274093,60.84306891,4.271033652,37.54458744,0,114.0251154,55.777292,6.555881722,101.4355548,153.6776653,87.2510131,15.690955,7.763913733
2006/10/30,8.215057451,55.50734548,87.24666485,5.95958184,62.09297153,0,161.2079217,75.01084097,10.26675817,180.3298753,183.4217296,84.24235747,49.68802415,11.09130533
2006/10/31,7.628267633,48.56892729,96.43052431,7.350150935,57.03889245,0,173.0036233,67.31742138,10.39045405,144.2639002,173.5070415,85.74668529,51.4314636,13.3095664
2006/11/1,8.655149815,59.84385685,97.57850674,7.846782755,61.37096023,0,196.5950265,96.16774483,11.00893346,144.2639002,171.0283695,85.74668529,24.40815221,9.82372758
2006/11/2,6.307990543,52.03813639,94.13455945,6.45621366,58.48291504,0,190.6971757,76.93419587,10.26675817,137.5015299,175.9857135,87.2510131,69.73757776,10.93285811
2006/11/3,6.161293088,48.56892729,88.39464729,5.562276384,58.48291504,0,186.7652752,77.89587331,10.0193664,128.4850361,158.6350093,76.72071841,36.61222832,9.982174799
2006/11/4,3.960831271,45.96702048,57.39912161,3.277770012,36.82257614,0,100.2634635,43.27548517,7.050665248,85.65669076,141.2843052,81.23370185,32.25362971,7.605466514
2006/11/5,7.18817527,52.03813639,71.1749108,3.47642274,34.65654225,0,100.2634635,65.39406649,6.43218584,99.1814314,146.2416492,91.76399653,47.07286499,7.130124857
2006/11/6,6.748082906,57.24195003,90.69061215,5.363623656,54.15084726,0,165.1398222,92.32103504,10.0193664,175.8216284,178.4643855,91.76399653,44.45770582,11.09130533
2006/11/7,11.14900654,56.37464775,90.69061215,7.946109119,56.31688115,0,169.0717228,62.50903414,10.14306229,157.7886409,168.5496974,91.76399653,59.27694109,11.40819977
2006/11/8,8.50845236,48.56892729,95.28254188,7.747456391,57.76090375,0,171.037673,80.78090566,10.0193664,130.7391596,158.6350093,79.72937404,38.35566777,10.93285811
2006/11/9,6.454687997,52.03813639,92.98657702,7.747456391,64.25900542,0,161.2079217,53.85393711,11.13262934,123.9767893,163.5923534,82.73802966,16.56267472,10.61596368
2006/11/10,9.975426905,41.63050911,79.21078783,6.555540024,57.76090375,0,167.1057725,50.00722731,10.0193664,99.1814314,156.1563373,76.72071841,12.20407611,9.348385923
2006/11/11,5.867898179,36.42669547,60.84306891,5.065644564,43.32067781,0,106.1613143,44.23716262,6.803273485,74.38607355,136.3269612,81.23370185,15.690955,6.813230418
2006/11/12,6.894780361,50.30353184,63.13903378,4.569012744,38.26659873,0,110.0932148,63.47071159,7.421752892,103.6896783,151.1989933,87.2510131,15.690955,8.397702609
2006/11/13,11.88249381,53.77274093,91.83859458,6.356887296,59.92693764,0,167.1057725,70.20245373,9.771974642,169.0592581,173.5070415,82.73802966,15.690955,12.67577752
2006/11/14,10.56221672,50.30353184,95.28254188,7.250824571,65.70302801,0,186.7652752,69.24077628,11.00893346,142.0097768,171.0283695,90.25966872,21.79299305,13.3095664
2006/11/15,7.628267633,58.1092523,95.28254188,8.641393667,57.76090375,0,180.8674244,70.20245373,11.25632522,137.5015299,163.5923534,90.25966872,54.04662276,15.8447219
2006/11/16,9.095242178,49.43622957,89.54262972,6.754192752,57.76090375,0,167.1057725,80.78090566,11.13262934,130.7391596,163.5923534,85.74668529,33.12534943,14.26024971
2006/11/17,6.748082906,50.30353184,94.13455945,7.151498207,53.42883597,0,157.2760212,57.7006469,10.88523758,126.2309127,153.6776653,72.20773498,58.40522137,11.24975255
2006/11/18,6.601385452,46.83432275,60.84306891,4.569012744,39.71062133,0,100.2634635,49.04554986,7.669144655,72.13195011,136.3269612,81.23370185,31.38190999,8.714597047
2006/11/19,5.721200725,49.43622957,70.02692837,4.46968638,41.87665522,0,110.0932148,54.81561455,7.916536418,99.1814314,138.8056332,85.74668529,30.51019027,9.82372758
2006/11/20,7.628267633,52.03813639,91.83859458,6.754192752,52.70682467,0,169.0717228,73.08748607,10.88523758,166.8051346,168.5496974,84.24235747,42.71426638,12.99267196
2006/11/21,9.682031996,55.50734548,89.54262972,7.548803663,59.20492634,0,157.2760212,57.7006469,10.76154169,126.2309127,163.5923534,75.2163906,26.15159166,12.83422474
2006/11/22,12.02919127,49.43622957,78.0628054,8.045435483,50.54079078,0,149.4122201,42.31380773,11.13262934,105.9438017,158.6350093,69.19907935,54.91834248,11.40819977
2006/11/23,9.682031996,48.56892729,73.47087567,4.866991836,41.15464392,0,129.7527175,53.85393711,8.658711708,49.5907157,148.7203213,55.66012905,36.61222832,9.506833142
2006/11/24,5.721200725,45.96702048,63.13903378,6.853519116,52.70682467,0,127.7867672,47.12219497,9.029799352,74.38607355,146.2416492,67.69475154,19.17783388,8.23925539
2006/11/25,1.907066908,45.0997182,55.10315675,4.171707288,41.15464392,0,104.195364,24.04193621,7.421752892,69.87782667,136.3269612,84.24235747,47.07286499,7.130124857
2006/11/26,4.400923635,46.83432275,68.87894594,4.46968638,36.82257614,0,114.0251154,60.58567924,7.050665248,112.706172,148.7203213,91.76399653,67.99413831,10.45751646
2006/11/27,8.655149815,59.84385685,90.69061215,6.95284548,51.98481337,0,171.037673,58.66232435,10.26675817,171.3133815,173.5070415,87.2510131,26.15159166,11.40819977
2006/11/28,11.5890989,55.50734548,91.83859458,7.052171844,56.31688115,0,176.9355238,57.7006469,10.63784581,132.993283,163.5923534,94.77265216,31.38190999,12.99267196
2006/11/29,7.481570179,52.90543866,94.13455945,6.754192752,57.03889245,0,161.2079217,75.97251842,10.88523758,144.2639002,161.1136814,93.26832435,26.15159166,11.40819977
2006/11/30,9.388637087,56.37464775,96.43052431,7.052171844,50.54079078,0,161.2079217,75.97251842,10.14306229,132.993283,153.6776653,84.24235747,37.48394804,10.77441089
2006/12/1,5.867898179,40.76320684,82.65473512,6.356887296,51.26280208,0,163.173872,61.54735669,10.26675817,130.7391596,148.7203213,82.73802966,23.53643249,9.665280361
2006/12/2,5.134410907,42.49781138,59.69508648,5.363623656,33.21251965,0,102.2294138,46.16051752,7.545448774,81.14844387,136.3269612,72.20773498,38.35566777,7.922360952
2006/12/3,8.068359997,55.50734548,66.58298107,4.668339108,39.71062133,0,110.0932148,57.7006469,7.421752892,119.4685424,141.2843052,90.25966872,22.66471277,9.189938704
2006/12/4,9.535334542,57.24195003,90.69061215,6.654866388,53.42883597,0,171.037673,65.39406649,10.51414993,171.3133815,168.5496974,88.75534091,36.61222832,11.09130533
2006/12/5,2.347159272,45.0997182,49.36324459,4.171707288,44.04268911,0,169.0717228,64.43238904,10.76154169,142.0097768,166.0710254,84.24235747,32.25362971,13.62646084
2006/12/6,2.004865211,40.64542505,44.42692013,4.588878016,50.04851035,0,117.9570159,46.16051752,7.916536418,126.2309127,161.1136814,85.74668529,43.5859861,11.88354143
2006/12/7,2.885049938,39.53185176,45.90781747,4.588878016,42.04074869,0,112.7720921,50.50503682,7.775169697,111.5954446,161.1136814,84.24235747,38.35566777,14.73559137
2006/12/8,3.227343999,38.41827847,41.46512545,3.754536559,41.54026359,0,102.4022446,43.98825787,7.633802975,93.30110938,148.7203213,84.24235747,41.84254665,11.09130533
2006/12/9,1.613671999,28.39611887,30.1115792,2.711609737,40.03880828,0,69.99647096,32.58389472,5.796035592,54.88300552,126.4122731,75.2163906,31.38190999,5.545652666
2006/12/10,2.787251635,39.53185176,29.12431431,2.503024373,29.028136,0,77.77385663,36.92841402,5.371935427,87.81280883,138.8056332,79.72937404,15.690955,7.922360952
2006/12/11,3.27624315,40.0886384,41.9587579,3.754536559,43.0417189,0,116.6607849,41.81599822,7.351069531,135.3780803,166.0710254,85.74668529,31.38190999,10.61596368
2006/12/12,3.031747393,43.42935827,44.42692013,3.754536559,45.54414442,0,108.8833993,38.01454384,7.916536418,106.107144,153.6776653,79.72937404,26.15159166,10.77441089
2006/12/13,1.95596606,43.98614491,44.92055258,3.754536559,43.0417189,0,104.9947064,35.29921928,7.916536418,102.448277,151.1989933,84.24235747,27.02331138,10.29906924
2006/12/14,1.760369454,33.96398531,41.46512545,4.380292652,44.54317421,0,107.5871683,30.95469998,7.916536418,98.78940993,146.2416492,79.72937404,27.8950311,10.93285811
2006/12/15,2.493856726,38.41827847,39.98422812,3.963121923,46.54511463,0,93.32862795,34.75615437,8.199269862,89.64224235,146.2416492,79.72937404,35.7405086,10.14062202
2006/12/16,1.026882181,27.83933222,28.13704942,2.085853644,28.5276509,0,59.62662341,20.63646666,5.371935427,49.39470497,128.8909451,75.2163906,23.53643249,7.130124857
2006/12/17,1.418075393,27.83933222,27.14978452,2.294439008,38.03686787,0,62.2190853,32.58389472,5.230568705,76.83620773,131.3696171,88.75534091,47.07286499,8.556149828
2006/12/18,2.689453332,40.64542505,36.528801,3.33736583,38.53735297,0,102.4022446,43.44519296,7.351069531,131.7192132,153.6776653,97.78130778,38.35566777,9.982174799
2006/12/19,3.667436362,37.30470518,38.00969833,3.963121923,40.03880828,0,107.5871683,33.67002454,7.633802975,120.7426121,153.6776653,94.77265216,27.8950311,11.72509421
2006/12/20,2.102663514,34.52077196,37.51606589,4.171707288,40.03880828,0,111.4758612,29.86857016,7.633802975,89.64224235,153.6776653,90.25966872,22.66471277,8.556149828
2006/12/21,2.93394909,29.50969216,35.5415361,3.545951195,39.53832318,0,94.6248589,30.41163507,7.068336088,98.78940993,153.6776653,90.25966872,12.20407611,9.665280361
2006/12/22,1.564772848,28.39611887,30.1115792,3.545951195,35.53444235,0,73.8851638,29.86857016,6.644235923,73.17734069,148.7203213,88.75534091,20.04955361,8.23925539
2006/12/23,0.880184727,26.16897229,19.74529784,2.503024373,27.02619559,0,51.84923775,22.26566139,5.230568705,38.41810386,123.9336011,78.22504623,17.43439444,7.288572076
2006/12/24,2.249360969,22.27146578,25.66888719,2.294439008,25.52474028,0,54.44169964,25.52405086,4.382368375,76.83620773,111.5402409,99.28563559,38.35566777,8.873044266
2006/12/25,1.271377939,20.60110585,23.6943574,2.294439008,28.5276509,0,57.03416153,22.8087263,4.665101818,78.66564124,106.5828969,94.77265216,19.17783388,6.179441542
2006/12/26,1.124680484,20.60110585,31.09884409,3.33736583,32.03104662,0,77.77385663,34.21308946,6.220135757,135.3780803,168.5496974,118.8418972,41.84254665,7.447019295
2006/12/27,0.97798303,26.72575893,26.65615208,4.380292652,40.53929338,0,95.92108984,28.23937542,7.20970281,113.4248781,193.832152,139.2147938,55.48685535,8.222750471
2006/12/28,0.488991515,23.94182571,30.60521164,5.006048745,40.53929338,0,99.80978267,25.52405086,7.775169697,113.4248781,193.832152,144.308018,19.10203217,7.912458001
2006/12/29,1.809268605,28.39611887,27.14978452,5.423219474,39.03783807,0,89.43993512,24.98098595,8.05790314,102.448277,188.2138288,134.1215696,30.01747912,7.757311765
2006/12/30,1.075781333,28.39611887,20.23893028,2.920195101,34.03298704,0,69.99647096,15.20581754,5.65466887,53.053572,179.7863439,115.4464144,48.20989071,8.222750471
2006/12/31,0.733487272,26.16897229,23.6943574,2.503024373,28.5276509,0,68.70024002,32.58389472,5.513302149,113.4248781,174.1680207,140.9125352,27.28861738,8.067604236
2007/1/1,1.418075393,26.72575893,24.18798985,3.128780466,32.03104662,0,71.29270191,20.09340174,5.937402314,100.6188435,196.6413137,169.7741388,26.3789968,9.308774118
2007/1/2,1.809268605,31.73683874,39.98422812,4.797463381,43.0417189,0,104.9947064,25.52405086,7.633802975,182.9433517,233.1604148,149.4012421,33.65596144,7.912458001
2007/1/3,1.858167757,28.95290551,36.528801,4.171707288,42.5412338,0,124.4381706,24.98098595,8.340636584,157.3312825,233.1604148,140.9125352,63.67344056,9.153627883
2007/1/4,1.809268605,30.0664788,40.47786056,3.545951195,44.54317421,0,114.0683231,35.29921928,8.199269862,126.2309127,233.1604148,139.2147938,63.67344056,9.929359059
2007/1/5,1.613671999,29.50969216,35.04790366,4.171707288,44.54317421,0,102.4022446,23.35179122,8.05790314,137.2075138,227.5420915,144.308018,49.11951129,10.39479777
2007/1/6,0.586789818,24.49861236,25.66888719,2.920195101,31.03007642,0,69.99647096,26.61018069,5.796035592,56.71243904,205.0687985,151.0989835,42.75216723,6.205849412
2007/1/7,1.515873696,33.40719867,29.61794675,2.711609737,34.53347214,0,75.18139474,24.43792104,5.513302149,104.2777105,219.1146067,157.8899491,52.75799361,6.981580589
2007/1/8,1.613671999,30.62326545,38.00969833,4.380292652,43.542204,0,119.2532468,43.98825787,7.633802975,151.8429819,241.5878996,161.2854318,89.14281679,8.377896706
2007/1/9,2.640554181,36.19113189,37.51606589,4.171707288,48.54705504,0,129.6230944,47.78971226,8.764736749,135.3780803,238.778738,149.4012421,21.83089391,11.32567518
2007/1/10,1.858167757,33.96398531,40.97149301,4.171707288,43.0417189,0,110.1796302,41.27293331,9.047470193,117.0837451,227.5420915,156.1922077,37.29444376,10.23965153
2007/1/11,2.396058423,33.40719867,42.45239035,4.797463381,45.54414442,0,119.2532468,35.84228419,8.623370027,120.7426121,216.305445,142.6102766,51.84837303,11.01538271
2007/1/12,2.249360969,32.85041202,37.02243344,4.380292652,44.04268911,0,107.5871683,40.7298684,8.340636584,98.78940993,213.4962834,134.1215696,39.11368492,10.08450529
2007/1/13,0.929083878,31.18005209,26.65615208,2.503024373,34.03298704,0,77.77385663,21.17953157,5.937402314,56.71243904,202.2596369,144.308018,20.92127333,8.067604236
2007/1/14,1.271377939,33.40719867,29.12431431,3.128780466,32.53153173,0,76.47762568,28.78244034,5.796035592,91.47167586,213.4962834,159.5876905,30.9270997,6.671288118
2007/1/15,2.885049938,35.63434525,38.50333078,4.380292652,42.5412338,0,106.2909374,35.84228419,7.351069531,122.5720457,235.9695764,144.308018,80.95623157,8.067604236
2007/1/16,3.471839756,37.86149182,39.98422812,4.171707288,48.54705504,0,121.8457087,41.27293331,7.775169697,155.501849,227.5420915,140.9125352,43.66178781,9.463920354
2007/1/17,2.591655029,33.96398531,40.97149301,3.545951195,48.04656994,0,107.5871683,39.10067366,8.05790314,120.7426121,216.305445,140.9125352,21.83089391,10.86023647
2007/1/18,2.982848241,55.67866445,43.43965524,4.171707288,45.54414442,0,110.1796302,41.81599822,8.199269862,111.5954446,280.9161624,130.7260869,29.10785854,8.688189177
2007/1/19,2.787251635,30.0664788,39.49059567,4.171707288,45.04365931,0,114.0683231,39.10067366,7.916536418,106.107144,213.4962834,137.5170524,54.57723477,11.01538271
2007/1/20,1.075781333,33.96398531,25.66888719,2.920195101,31.53056152,0,79.07008757,25.52405086,6.078769036,69.51847366,191.0229904,156.1922077,40.93292607,8.688189177
2007/1/21,2.347159272,40.64542505,30.1115792,2.711609737,36.03492745,0,90.73616606,30.41163507,5.513302149,106.107144,213.4962834,157.8899491,40.0233055,10.70509024
2007/1/22,2.396058423,35.0775586,42.94602279,3.963121923,47.54608483,0,121.8457087,38.55760875,7.775169697,151.8429819,227.5420915,139.2147938,28.19823796,9.619066589
2007/1/23,3.031747393,37.86149182,42.45239035,3.754536559,43.542204,0,120.5494778,47.78971226,8.05790314,137.2075138,216.305445,140.9125352,49.11951129,12.10140635
2007/1/24,2.689453332,33.40719867,40.97149301,3.545951195,47.04559973,0,125.7344015,41.27293331,7.633802975,126.2309127,213.4962834,122.2373799,29.10785854,11.48082141
2007/1/25,2.102663514,35.0775586,42.94602279,4.171707288,50.04851035,0,121.8457087,41.81599822,8.340636584,100.6188435,205.0687985,129.0283455,36.38482318,10.23965153
2007/1/26,1.95596606,33.96398531,36.528801,3.963121923,45.04365931,0,110.1796302,32.04082981,7.351069531,102.448277,193.832152,123.9351213,30.9270997,9.153627883
2007/1/27,1.271377939,31.18005209,28.13704942,2.920195101,34.53347214,0,75.18139474,27.1532456,5.371935427,64.03017311,182.5955055,137.5170524,60.94457882,6.981580589
2007/1/28,2.151562666,33.40719867,31.59247654,2.294439008,34.03298704,0,75.18139474,24.98098595,5.089201983,95.1305429,202.2596369,154.4944663,30.01747912,6.981580589
2007/1/29,1.907066908,42.31578498,41.9587579,4.171707288,49.54802525,0,123.1419397,42.35906314,7.916536418,139.0369473,224.7329299,135.819311,62.76381998,10.23965153
2007/1/30,3.374041453,35.0775586,47.3887148,3.963121923,47.04559973,0,128.3268634,38.55760875,8.05790314,133.5486468,216.305445,137.5170524,62.76381998,11.32567518
2007/1/31,1.026882181,35.63434525,40.47786056,4.588878016,46.04462952,0,123.1419397,53.22036138,8.199269862,122.5720457,205.0687985,132.4238283,78.22736983,12.25655259
2007/2/1,2.542755878,36.74791854,41.9587579,4.380292652,48.54705504,0,115.364554,43.44519296,8.199269862,100.6188435,205.0687985,120.5396385,79.13699041,8.843335412
2007/2/2,2.29826012,33.96398531,36.528801,4.380292652,46.04462952,0,108.8833993,39.10067366,8.05790314,104.2777105,191.0229904,122.2373799,22.74051449,9.153627883
2007/2/3,2.004865211,26.16897229,27.14978452,3.33736583,36.03492745,0,79.07008757,24.43792104,6.361502479,64.03017311,185.4046672,137.5170524,60.94457882,8.222750471
2007/2/4,1.613671999,30.0664788,31.09884409,2.711609737,35.03395724,0,77.77385663,23.89485613,5.65466887,100.6188435,196.6413137,130.7260869,29.10785854,10.39479777
2007/2/5,2.93394909,37.30470518,40.47786056,3.963121923,43.542204,0,115.364554,36.92841402,7.492436253,159.160716,216.305445,130.7260869,42.75216723,9.463920354
2007/2/6,3.765234665,33.96398531,47.3887148,4.588878016,44.54317421,0,116.6607849,38.01454384,8.199269862,113.4248781,210.6871218,132.4238283,49.11951129,11.17052894
2007/2/7,2.640554181,31.73683874,42.45239035,4.380292652,43.542204,0,117.9570159,36.3853491,7.916536418,100.6188435,207.8779602,125.6328627,49.11951129,11.94626012
2007/2/8,2.738352484,33.40719867,42.45239035,4.797463381,42.5412338,0,115.364554,35.84228419,8.482003306,95.1305429,219.1146067,132.4238283,34.56558202,10.86023647
2007/2/9,1.760369454,30.62326545,39.98422812,3.963121923,43.542204,0,123.1419397,45.61745261,7.916536418,96.95997642,196.6413137,122.2373799,37.29444376,10.70509024
2007/2/10,0.684588121,26.16897229,24.18798985,3.128780466,36.03492745,0,69.99647096,16.83501227,5.796035592,56.71243904,191.0229904,130.7260869,0,8.533042942
2007/2/11,3.080646544,33.96398531,30.1115792,3.128780466,36.03492745,0,82.9587804,23.35179122,5.513302149,96.95997642,196.6413137,151.0989835,48.20989071,9.153627883
2007/2/12,2.102663514,37.86149182,40.97149301,3.963121923,45.04365931,0,115.364554,42.35906314,7.351069531,124.4014792,213.4962834,129.0283455,75.49850809,9.463920354
2007/2/13,3.422940605,33.96398531,43.43965524,3.963121923,48.04656994,0,115.364554,36.3853491,7.351069531,115.2543116,207.8779602,125.6328627,34.56558202,10.39479777
2007/2/14,3.080646544,31.73683874,40.47786056,3.545951195,42.04074869,0,112.7720921,35.84228419,7.633802975,87.81280883,191.0229904,122.2373799,49.11951129,8.998481648
2007/2/15,3.765234665,38.97506511,43.93328768,4.380292652,45.04365931,0,116.6607849,35.29921928,7.492436253,106.107144,193.832152,117.1441558,43.66178781,10.39479777
2007/2/16,0.831285575,35.63434525,36.528801,5.006048745,45.04365931,0,102.4022446,36.92841402,7.492436253,91.47167586,199.4504753,129.0283455,30.9270997,7.291873059
2007/2/17,1.466974545,30.0664788,30.1115792,2.920195101,36.03492745,0,68.70024002,22.26566139,5.796035592,60.37130607,182.5955055,132.4238283,61.8541994,8.533042942
2007/2/18,1.809268605,32.29362538,27.14978452,2.711609737,36.03492745,0,76.47762568,30.95469998,5.65466887,107.9365775,207.8779602,152.7967249,30.9270997,6.981580589
2007/2/19,2.689453332,40.0886384,41.9587579,4.380292652,43.542204,0,101.1060136,38.55760875,7.20970281,118.9131786,221.9237683,140.9125352,44.57140839,9.774212824
2007/2/20,2.444957575,36.74791854,45.90781747,3.754536559,46.54511463,0,115.364554,40.18680349,8.199269862,120.7426121,216.305445,140.9125352,50.93875245,12.41169882
